age_years,best_deal_platform,best_price,condition_score,fuel_type,kms_reading,location,make,model,price_cardekho,price_cartrade,price_carwale,price_olx,price_per_km,price_sahivalue,price_spinny,scraped_at,source_platforms,transmission,variant,vehicle_id,year
8,cardekho,237620,0.33,Hybrid,157144,"Nagpur, Maharashtra",Ford,Unknown,237620,,,,1.51,,,2025-07-02T11:51:40.847797,cardekho,AMT,SX,cardekho_000372,2016
0,cardekho,899487,1.0,Diesel,0,"Kolkata, West Bengal",Mahindra,KUV100,899487,,,,899487.0,,,2025-07-02T11:51:40.847797,cardekho,Manual,VX,cardekho_000373,2024
4,cartrade,432131,0.62,Electric,50040,"Bhopal, Madhya Pradesh",Skoda,Unknown,,432131,,,8.64,,,2025-07-02T11:51:40.847797,cartrade,Automatic,VX,cartrade_000374,2020
0,sahivalue,848944,1.0,Diesel,0,"Chennai, Tamil Nadu",Skoda,Unknown,,,,,848944.0,848944,,2025-07-02T11:51:40.847797,sahivalue,CVT,ZX,sahivalue_000375,2024
7,sahivalue,346938,0.4,Diesel,126194,"Bhopal, Madhya Pradesh",Volkswagen,Unknown,,,,,2.75,346938,,2025-07-02T11:51:40.847797,sahivalue,CVT,Base,sahivalue_000376,2017
8,cartrade,268993,0.37,Diesel,140666,"Nagpur, Maharashtra",Honda,Amaze,,268993,,,1.91,,,2025-07-02T11:51:40.847797,cartrade,AMT,SX,cartrade_000377,2016
2,carwale,610870,0.62,Hybrid,34190,"Kanpur, Uttar Pradesh",Jeep,Unknown,,,610870,,17.87,,,2025-07-02T11:51:40.847797,carwale,Manual,LX,carwale_000378,2022
5,carwale,388332,0.61,Petrol,54431,"Thane, Maharashtra",Renault,Unknown,,,388332,,7.13,,,2025-07-02T11:51:40.847797,carwale,Automatic,Mid,carwale_000379,2019
4,spinny,381572,0.55,Hybrid,64954,"Hyderabad, Telangana",Hyundai,Elantra,,,,,5.87,,381572,2025-07-02T11:51:40.847797,spinny,CVT,EX,spinny_000380,2020
2,cardekho,593564,0.65,Diesel,29868,"Chennai, Tamil Nadu",Skoda,Unknown,593564,,,,19.87,,,2025-07-02T11:51:40.847797,cardekho,AMT,LX,cardekho_000381,2022
2,cardekho,2331888,0.75,Hybrid,19303,"Indore, Madhya Pradesh",Mercedes-Benz,GLE,2331888,,,,120.8,,,2025-07-02T11:51:40.847797,cardekho,CVT,EX,cardekho_000382,2022
6,spinny,470374,0.61,Hybrid,49873,"Jaipur, Rajasthan",Toyota,Fortuner,,,,,9.43,,470374,2025-07-02T11:51:40.847797,spinny,CVT,Mid,spinny_000383,2018
7,olx,247487,0.42,Hybrid,116825,"Nagpur, Maharashtra",Ford,Unknown,,,,247487,2.12,,,2025-07-02T11:51:40.847797,olx,AMT,Mid,olx_000384,2017
4,cartrade,418585,0.54,CNG,67813,"Kanpur, Uttar Pradesh",Jeep,Unknown,,418585,,,6.17,,,2025-07-02T11:51:40.847797,cartrade,Automatic,LX,cartrade_000385,2020
5,sahivalue,380362,0.44,Hybrid,99887,"Kanpur, Uttar Pradesh",Hyundai,Creta,,,,,3.81,380362,,2025-07-02T11:51:40.847797,sahivalue,CVT,Base,sahivalue_000386,2019
1,cartrade,817607,0.6,Hybrid,20485,"Kanpur, Uttar Pradesh",Mahindra,XUV300,,817607,,,39.91,,,2025-07-02T11:51:40.847797,cartrade,AMT,ZX,cartrade_000387,2023
6,olx,271904,0.45,Petrol,103414,"Bangalore, Karnataka",Tata,Zest,,,,271904,2.63,,,2025-07-02T11:51:40.847797,olx,Manual,VX,olx_000388,2018
2,olx,617519,0.66,Diesel,29112,"Jaipur, Rajasthan",Mahindra,KUV100,,,,617519,21.21,,,2025-07-02T11:51:40.847797,olx,AMT,VX,olx_000389,2022
8,cardekho,696095,0.47,Hybrid,93743,"Lucknow, Uttar Pradesh",BMW,5 Series,696095,,,,7.43,,,2025-07-02T11:51:40.847797,cardekho,Manual,EX,cardekho_000390,2016
0,cartrade,769586,1.0,CNG,1751,"Lucknow, Uttar Pradesh",Tata,Harrier,,769586,,,439.51,,,2025-07-02T11:51:40.847797,cartrade,CVT,Mid,cartrade_000391,2024
5,cartrade,275681,0.54,Electric,73347,"Nagpur, Maharashtra",Maruti Suzuki,Swift,,275681,,,3.76,,,2025-07-02T11:51:40.847797,cartrade,Automatic,Base,cartrade_000392,2019
6,carwale,301856,0.42,Electric,116081,"Kanpur, Uttar Pradesh",Skoda,Unknown,,,301856,,2.6,,,2025-07-02T11:51:40.847797,carwale,Automatic,EX,carwale_000393,2018
3,olx,1755658,0.65,Petrol,39449,"Visakhapatnam, Andhra Pradesh",Mercedes-Benz,C-Class,,,,1755658,44.5,,,2025-07-02T11:51:40.847797,olx,AMT,ZX,olx_000394,2021
9,sahivalue,290158,0.31,Petrol,164774,"Ahmedabad, Gujarat",Toyota,Camry,,,,,1.76,290158,,2025-07-02T11:51:40.847797,sahivalue,CVT,ZX,sahivalue_000395,2015
0,carwale,820044,1.0,Electric,0,"Delhi, Delhi",Kia,Unknown,,,820044,,820044.0,,,2025-07-02T11:51:40.847797,carwale,Manual,ZX,carwale_000396,2024
4,cardekho,496880,0.56,Petrol,62879,"Ahmedabad, Gujarat",Volkswagen,Unknown,496880,,,,7.9,,,2025-07-02T11:51:40.847797,cardekho,Automatic,Mid,cardekho_000397,2020
5,cartrade,332544,0.49,Petrol,86800,"Bangalore, Karnataka",Renault,Unknown,,332544,,,3.83,,,2025-07-02T11:51:40.847797,cartrade,AMT,LX,cartrade_000398,2019
2,olx,622298,0.69,Petrol,26098,"Bangalore, Karnataka",Skoda,Unknown,,,,622298,23.84,,,2025-07-02T11:51:40.847797,olx,CVT,ZX,olx_000399,2022
8,cardekho,811493,0.51,Diesel,76129,"Nagpur, Maharashtra",Audi,A3,811493,,,,10.66,,,2025-07-02T11:51:40.847797,cardekho,CVT,EX,cardekho_000400,2016
4,olx,1270146,0.49,CNG,78890,"Nagpur, Maharashtra",BMW,7 Series,,,,1270146,16.1,,,2025-07-02T11:51:40.847797,olx,AMT,Base,olx_000401,2020
6,cartrade,247056,0.5,Hybrid,87103,"Kolkata, West Bengal",Maruti Suzuki,Swift,,247056,,,2.84,,,2025-07-02T11:51:40.847797,cartrade,AMT,VX,cartrade_000402,2018
8,carwale,214291,0.36,Diesel,142330,"Chennai, Tamil Nadu",MG,Unknown,,,214291,,1.51,,,2025-07-02T11:51:40.847797,carwale,Manual,Mid,carwale_000403,2016
9,carwale,592162,0.42,Petrol,109496,"Mumbai, Maharashtra",Audi,Q7,,,592162,,5.41,,,2025-07-02T11:51:40.847797,carwale,CVT,LX,carwale_000404,2015
8,sahivalue,199452,0.33,Hybrid,158357,"Indore, Madhya Pradesh",Hyundai,Elantra,,,,,1.26,199452,,2025-07-02T11:51:40.847797,sahivalue,Manual,Base,sahivalue_000405,2016
6,spinny,308327,0.57,Petrol,64330,"Jaipur, Rajasthan",Nissan,Unknown,,,,,4.79,,308327,2025-07-02T11:51:40.847797,spinny,Manual,LX,spinny_000406,2018
8,cartrade,223488,0.43,Petrol,113127,"Ahmedabad, Gujarat",Kia,Unknown,,223488,,,1.98,,,2025-07-02T11:51:40.847797,cartrade,Manual,Base,cartrade_000407,2016
1,spinny,978675,0.81,Petrol,8333,"Thane, Maharashtra",Toyota,Urban Cruiser,,,,,117.45,,978675,2025-07-02T11:51:40.847797,spinny,CVT,Mid,spinny_000408,2023
0,olx,842723,1.0,Petrol,2028,"Hyderabad, Telangana",Chevrolet,Unknown,,,,842723,415.54,,,2025-07-02T11:51:40.847797,olx,Automatic,SX,olx_000409,2024
2,carwale,398202,0.61,Diesel,35277,"Nagpur, Maharashtra",Maruti Suzuki,Baleno,,,398202,,11.29,,,2025-07-02T11:51:40.847797,carwale,AMT,LX,carwale_000410,2022
2,spinny,525182,0.78,Diesel,15269,"Lucknow, Uttar Pradesh",Ford,Unknown,,,,,34.4,,525182,2025-07-02T11:51:40.847797,spinny,Manual,EX,spinny_000411,2022
2,cardekho,753190,0.57,Hybrid,39128,"Delhi, Delhi",Honda,Amaze,753190,,,,19.25,,,2025-07-02T11:51:40.847797,cardekho,AMT,Base,cardekho_000412,2022
5,cardekho,372807,0.64,Electric,44941,"Indore, Madhya Pradesh",Kia,Unknown,372807,,,,8.3,,,2025-07-02T11:51:40.847797,cardekho,Automatic,SX,cardekho_000413,2019
4,cartrade,448696,0.68,Electric,36211,"Hyderabad, Telangana",Nissan,Unknown,,448696,,,12.39,,,2025-07-02T11:51:40.847797,cartrade,Automatic,ZX,cartrade_000414,2020
8,cardekho,649321,0.47,Diesel,95294,"Bangalore, Karnataka",BMW,3 Series,649321,,,,6.81,,,2025-07-02T11:51:40.847797,cardekho,Manual,LX,cardekho_000415,2016
1,olx,548952,0.69,Hybrid,15435,"Mumbai, Maharashtra",Maruti Suzuki,Swift,,,,548952,35.57,,,2025-07-02T11:51:40.847797,olx,Automatic,ZX,olx_000416,2023
9,carwale,303313,0.31,Electric,166175,"Jaipur, Rajasthan",Toyota,Yaris,,,303313,,1.83,,,2025-07-02T11:51:40.847797,carwale,Manual,Mid,carwale_000417,2015
0,olx,786119,1.0,Hybrid,0,"Thane, Maharashtra",Jeep,Unknown,,,,786119,786119.0,,,2025-07-02T11:51:40.847797,olx,Manual,VX,olx_000418,2024
7,olx,249718,0.48,Petrol,93407,"Thane, Maharashtra",Ford,Unknown,,,,249718,2.67,,,2025-07-02T11:51:40.847797,olx,Manual,EX,olx_000419,2017
5,sahivalue,400122,0.53,Electric,75804,"Kolkata, West Bengal",Mahindra,Thar,,,,,5.28,400122,,2025-07-02T11:51:40.847797,sahivalue,CVT,ZX,sahivalue_000420,2019
4,sahivalue,456194,0.52,Hybrid,72081,"Thane, Maharashtra",Kia,Unknown,,,,,6.33,456194,,2025-07-02T11:51:40.847797,sahivalue,CVT,ZX,sahivalue_000421,2020
4,sahivalue,331652,0.71,CNG,29314,"Jaipur, Rajasthan",Tata,Safari,,,,,11.31,331652,,2025-07-02T11:51:40.847797,sahivalue,Manual,Base,sahivalue_000422,2020
3,cardekho,556467,0.7,Hybrid,30284,"Hyderabad, Telangana",Honda,CR-V,556467,,,,18.37,,,2025-07-02T11:51:40.847797,cardekho,Manual,VX,cardekho_000423,2021
6,carwale,379442,0.51,Electric,84980,"Indore, Madhya Pradesh",Honda,WR-V,,,379442,,4.47,,,2025-07-02T11:51:40.847797,carwale,CVT,LX,carwale_000424,2018
4,sahivalue,453749,0.64,CNG,45817,"Kolkata, West Bengal",Jeep,Unknown,,,,,9.9,453749,,2025-07-02T11:51:40.847797,sahivalue,Automatic,Mid,sahivalue_000425,2020
1,cartrade,741528,0.74,CNG,12561,"Pune, Maharashtra",Skoda,Unknown,,741528,,,59.03,,,2025-07-02T11:51:40.847797,cartrade,CVT,VX,cartrade_000426,2023
7,olx,275171,0.48,Diesel,95435,"Kanpur, Uttar Pradesh",Skoda,Unknown,,,,275171,2.88,,,2025-07-02T11:51:40.847797,olx,Automatic,Mid,olx_000427,2017
6,cardekho,1079439,0.59,Electric,57050,"Ahmedabad, Gujarat",Audi,A6,1079439,,,,18.92,,,2025-07-02T11:51:40.847797,cardekho,CVT,SX,cardekho_000428,2018
0,olx,2593929,1.0,CNG,0,"Jaipur, Rajasthan",Audi,A4,,,,2593929,2593929.0,,,2025-07-02T11:51:40.847797,olx,AMT,Base,olx_000429,2024
2,spinny,397856,0.59,CNG,36857,"Delhi, Delhi",Maruti Suzuki,Ertiga,,,,,10.79,,397856,2025-07-02T11:51:40.847797,spinny,Manual,Mid,spinny_000430,2022
3,cardekho,485155,0.69,Diesel,32640,"Kanpur, Uttar Pradesh",Hyundai,Elantra,485155,,,,14.86,,,2025-07-02T11:51:40.847797,cardekho,AMT,ZX,cardekho_000431,2021
0,cardekho,738211,1.0,Diesel,4438,"Delhi, Delhi",Renault,Unknown,738211,,,,166.34,,,2025-07-02T11:51:40.847797,cardekho,Manual,LX,cardekho_000432,2024
5,cardekho,447061,0.49,Diesel,86555,"Bhopal, Madhya Pradesh",Volkswagen,Unknown,447061,,,,5.17,,,2025-07-02T11:51:40.847797,cardekho,CVT,Top,cardekho_000433,2019
3,cardekho,1605033,0.58,Electric,51374,"Delhi, Delhi",BMW,X1,1605033,,,,31.24,,,2025-07-02T11:51:40.847797,cardekho,Automatic,SX,cardekho_000434,2021
4,carwale,436990,0.65,Diesel,42803,"Kanpur, Uttar Pradesh",Renault,Unknown,,,436990,,10.21,,,2025-07-02T11:51:40.847797,carwale,Automatic,LX,carwale_000435,2020
4,cartrade,425930,0.64,CNG,45924,"Visakhapatnam, Andhra Pradesh",MG,Unknown,,425930,,,9.27,,,2025-07-02T11:51:40.847797,cartrade,CVT,EX,cartrade_000436,2020
9,cartrade,168141,0.45,Diesel,96307,"Chennai, Tamil Nadu",MG,Unknown,,168141,,,1.75,,,2025-07-02T11:51:40.847797,cartrade,AMT,ZX,cartrade_000437,2015
0,cartrade,742439,1.0,CNG,0,"Nagpur, Maharashtra",Jeep,Unknown,,742439,,,742439.0,,,2025-07-02T11:51:40.847797,cartrade,Manual,Mid,cartrade_000438,2024
2,carwale,523731,0.64,Petrol,31829,"Kolkata, West Bengal",Chevrolet,Unknown,,,523731,,16.45,,,2025-07-02T11:51:40.847797,carwale,Manual,Mid,carwale_000439,2022
4,spinny,384645,0.66,Electric,40405,"Pune, Maharashtra",MG,Unknown,,,,,9.52,,384645,2025-07-02T11:51:40.847797,spinny,AMT,Mid,spinny_000440,2020
4,cardekho,1635767,0.54,Diesel,67553,"Pune, Maharashtra",Mercedes-Benz,S-Class,1635767,,,,24.21,,,2025-07-02T11:51:40.847797,cardekho,Automatic,VX,cardekho_000441,2020
4,cartrade,663184,0.55,CNG,65372,"Lucknow, Uttar Pradesh",Toyota,Urban Cruiser,,663184,,,10.14,,,2025-07-02T11:51:40.847797,cartrade,AMT,Top,cartrade_000442,2020
4,sahivalue,399892,0.5,Electric,77211,"Visakhapatnam, Andhra Pradesh",Tata,Zest,,,,,5.18,399892,,2025-07-02T11:51:40.847797,sahivalue,CVT,SX,sahivalue_000443,2020
7,sahivalue,966791,0.51,Petrol,83712,"Pune, Maharashtra",Mercedes-Benz,A-Class,,,,,11.55,966791,,2025-07-02T11:51:40.847797,sahivalue,AMT,SX,sahivalue_000444,2017
0,spinny,813084,1.0,Electric,3729,"Nagpur, Maharashtra",Mahindra,Marazzo,,,,,218.04,,813084,2025-07-02T11:51:40.847797,spinny,Manual,EX,spinny_000445,2024
8,cardekho,230951,0.47,Electric,93055,"Indore, Madhya Pradesh",Kia,Unknown,230951,,,,2.48,,,2025-07-02T11:51:40.847797,cardekho,AMT,LX,cardekho_000446,2016
2,cartrade,600630,0.63,CNG,32894,"Nagpur, Maharashtra",Hyundai,Santro,,600630,,,18.26,,,2025-07-02T11:51:40.848799,cartrade,Manual,VX,cartrade_000447,2022
2,cartrade,526531,0.8,Hybrid,13166,"Nagpur, Maharashtra",Hyundai,i20,,526531,,,39.99,,,2025-07-02T11:51:40.848799,cartrade,Automatic,VX,cartrade_000448,2022
8,cardekho,265265,0.43,Electric,110818,"Delhi, Delhi",Kia,Unknown,265265,,,,2.39,,,2025-07-02T11:51:40.848799,cardekho,Manual,SX,cardekho_000449,2016
6,olx,295684,0.55,Hybrid,70237,"Mumbai, Maharashtra",Jeep,Unknown,,,,295684,4.21,,,2025-07-02T11:51:40.848799,olx,Manual,VX,olx_000450,2018
8,sahivalue,210888,0.45,Hybrid,101758,"Chennai, Tamil Nadu",Jeep,Unknown,,,,,2.07,210888,,2025-07-02T11:51:40.848799,sahivalue,Automatic,LX,sahivalue_000451,2016
6,sahivalue,360646,0.45,Hybrid,104593,"Bhopal, Madhya Pradesh",Kia,Unknown,,,,,3.45,360646,,2025-07-02T11:51:40.848799,sahivalue,Automatic,Base,sahivalue_000452,2018
0,olx,781505,1.0,Diesel,0,"Nagpur, Maharashtra",Skoda,Unknown,,,,781505,781505.0,,,2025-07-02T11:51:40.848799,olx,Manual,Top,olx_000453,2024
8,carwale,205149,0.34,Diesel,154982,"Lucknow, Uttar Pradesh",Renault,Unknown,,,205149,,1.32,,,2025-07-02T11:51:40.848799,carwale,AMT,Mid,carwale_000454,2016
9,spinny,223267,0.43,CNG,106490,"Hyderabad, Telangana",Mahindra,Thar,,,,,2.1,,223267,2025-07-02T11:51:40.848799,spinny,AMT,ZX,spinny_000455,2015
0,cardekho,800396,1.0,Electric,0,"Mumbai, Maharashtra",MG,Unknown,800396,,,,800396.0,,,2025-07-02T11:51:40.848799,cardekho,AMT,VX,cardekho_000456,2024
3,sahivalue,1555686,0.6,Electric,46706,"Kolkata, West Bengal",Audi,A8,,,,,33.31,1555686,,2025-07-02T11:51:40.848799,sahivalue,AMT,Mid,sahivalue_000457,2021
6,carwale,879684,0.42,Hybrid,115580,"Bangalore, Karnataka",BMW,Z4,,,879684,,7.61,,,2025-07-02T11:51:40.848799,carwale,Manual,LX,carwale_000458,2018
9,carwale,577170,0.32,Electric,163799,"Jaipur, Rajasthan",BMW,5 Series,,,577170,,3.52,,,2025-07-02T11:51:40.848799,carwale,Manual,VX,carwale_000459,2015
6,sahivalue,298467,0.57,CNG,63002,"Kolkata, West Bengal",Hyundai,Elite i20,,,,,4.74,298467,,2025-07-02T11:51:40.848799,sahivalue,CVT,Mid,sahivalue_000460,2018
4,carwale,423701,0.67,Electric,37482,"Lucknow, Uttar Pradesh",Ford,Unknown,,,423701,,11.3,,,2025-07-02T11:51:40.848799,carwale,Manual,Top,carwale_000461,2020
4,sahivalue,1594848,0.69,Hybrid,34452,"Kolkata, West Bengal",Audi,A8,,,,,46.29,1594848,,2025-07-02T11:51:40.848799,sahivalue,Automatic,SX,sahivalue_000462,2020
9,olx,208195,0.41,Petrol,116708,"Visakhapatnam, Andhra Pradesh",Kia,Unknown,,,,208195,1.78,,,2025-07-02T11:51:40.848799,olx,Manual,LX,olx_000463,2015
9,olx,174742,0.37,Electric,137209,"Bhopal, Madhya Pradesh",Chevrolet,Unknown,,,,174742,1.27,,,2025-07-02T11:51:40.848799,olx,AMT,LX,olx_000464,2015
6,carwale,413875,0.45,Electric,105641,"Jaipur, Rajasthan",Honda,Civic,,,413875,,3.92,,,2025-07-02T11:51:40.848799,carwale,AMT,EX,carwale_000465,2018
4,sahivalue,434343,0.67,Hybrid,38092,"Hyderabad, Telangana",Renault,Unknown,,,,,11.4,434343,,2025-07-02T11:51:40.848799,sahivalue,Automatic,LX,sahivalue_000466,2020
5,olx,303865,0.61,CNG,53949,"Kolkata, West Bengal",Tata,Nexon,,,,303865,5.63,,,2025-07-02T11:51:40.848799,olx,AMT,Base,olx_000467,2019
1,carwale,1046612,0.77,Electric,10811,"Lucknow, Uttar Pradesh",Toyota,Yaris,,,1046612,,96.81,,,2025-07-02T11:51:40.848799,carwale,CVT,LX,carwale_000468,2023
2,cardekho,1650332,0.63,Petrol,32291,"Delhi, Delhi",BMW,5 Series,1650332,,,,51.11,,,2025-07-02T11:51:40.848799,cardekho,AMT,LX,cardekho_000469,2022
6,spinny,1125699,0.61,CNG,51343,"Nagpur, Maharashtra",Mercedes-Benz,GLE,,,,,21.93,,1125699,2025-07-02T11:51:40.848799,spinny,Automatic,Base,spinny_000470,2018
0,cardekho,942754,1.0,Hybrid,969,"Jaipur, Rajasthan",Honda,CR-V,942754,,,,972.91,,,2025-07-02T11:51:40.848799,cardekho,AMT,SX,cardekho_000471,2024
8,cartrade,236726,0.4,Diesel,126557,"Pune, Maharashtra",Mahindra,Thar,,236726,,,1.87,,,2025-07-02T11:51:40.848799,cartrade,CVT,ZX,cartrade_000472,2016
1,spinny,675343,0.67,Diesel,16212,"Hyderabad, Telangana",Hyundai,Santro,,,,,41.66,,675343,2025-07-02T11:51:40.848799,spinny,AMT,EX,spinny_000473,2023
6,sahivalue,1094970,0.57,CNG,65055,"Mumbai, Maharashtra",Audi,A4,,,,,16.83,1094970,,2025-07-02T11:51:40.848799,sahivalue,AMT,Top,sahivalue_000474,2018
7,sahivalue,280503,0.54,CNG,69823,"Pune, Maharashtra",Ford,Unknown,,,,,4.02,280503,,2025-07-02T11:51:40.848799,sahivalue,Manual,Mid,sahivalue_000475,2017
1,cartrade,673390,0.62,Diesel,19227,"Thane, Maharashtra",Nissan,Unknown,,673390,,,35.02,,,2025-07-02T11:51:40.848799,cartrade,Manual,SX,cartrade_000476,2023
5,sahivalue,357583,0.63,Diesel,47031,"Nagpur, Maharashtra",Jeep,Unknown,,,,,7.6,357583,,2025-07-02T11:51:40.848799,sahivalue,Manual,VX,sahivalue_000477,2019
5,olx,336655,0.6,Diesel,57614,"Chennai, Tamil Nadu",Jeep,Unknown,,,,336655,5.84,,,2025-07-02T11:51:40.848799,olx,Automatic,Mid,olx_000478,2019
7,cardekho,273074,0.37,Petrol,138942,"Indore, Madhya Pradesh",Mahindra,Thar,273074,,,,1.97,,,2025-07-02T11:51:40.848799,cardekho,CVT,EX,cardekho_000479,2017
7,carwale,226075,0.58,Diesel,54838,"Jaipur, Rajasthan",Tata,Zest,,,226075,,4.12,,,2025-07-02T11:51:40.848799,carwale,Manual,Base,carwale_000480,2017
5,carwale,300169,0.64,CNG,46045,"Chennai, Tamil Nadu",Tata,Zest,,,300169,,6.52,,,2025-07-02T11:51:40.848799,carwale,Automatic,VX,carwale_000481,2019
8,spinny,207292,0.37,CNG,139483,"Jaipur, Rajasthan",Chevrolet,Unknown,,,,,1.49,,207292,2025-07-02T11:51:40.848799,spinny,Automatic,Base,spinny_000482,2016
6,carwale,356096,0.56,Petrol,66694,"Lucknow, Uttar Pradesh",Honda,City,,,356096,,5.34,,,2025-07-02T11:51:40.848799,carwale,AMT,Top,carwale_000483,2018
1,spinny,753436,0.75,Hybrid,12042,"Lucknow, Uttar Pradesh",Kia,Unknown,,,,,62.57,,753436,2025-07-02T11:51:40.848799,spinny,Manual,Top,spinny_000484,2023
2,carwale,652957,0.56,Electric,40015,"Nagpur, Maharashtra",Mahindra,XUV300,,,652957,,16.32,,,2025-07-02T11:51:40.848799,carwale,AMT,Base,carwale_000485,2022
5,cardekho,365521,0.64,Petrol,45302,"Visakhapatnam, Andhra Pradesh",Jeep,Unknown,365521,,,,8.07,,,2025-07-02T11:51:40.848799,cardekho,Manual,VX,cardekho_000486,2019
5,olx,438424,0.53,CNG,76786,"Ahmedabad, Gujarat",Volkswagen,Unknown,,,,438424,5.71,,,2025-07-02T11:51:40.848799,olx,CVT,Top,olx_000487,2019
0,sahivalue,748085,1.0,Diesel,0,"Chennai, Tamil Nadu",Skoda,Unknown,,,,,748085.0,748085,,2025-07-02T11:51:40.848799,sahivalue,CVT,ZX,sahivalue_000488,2024
1,cardekho,545915,0.69,CNG,15419,"Chennai, Tamil Nadu",Tata,Zest,545915,,,,35.41,,,2025-07-02T11:51:40.848799,cardekho,AMT,SX,cardekho_000489,2023
4,sahivalue,1626576,0.49,Petrol,79135,"Hyderabad, Telangana",Mercedes-Benz,CLA,,,,,20.55,1626576,,2025-07-02T11:51:40.848799,sahivalue,CVT,Mid,sahivalue_000490,2020
0,cartrade,3220133,1.0,Hybrid,2616,"Jaipur, Rajasthan",Mercedes-Benz,S-Class,,3220133,,,1230.94,,,2025-07-02T11:51:40.848799,cartrade,Automatic,Top,cartrade_000491,2024
8,cartrade,246346,0.42,Diesel,117163,"Thane, Maharashtra",Mahindra,Alturas,,246346,,,2.1,,,2025-07-02T11:51:40.848799,cartrade,Automatic,SX,cartrade_000492,2016
0,sahivalue,2621970,1.0,Diesel,0,"Indore, Madhya Pradesh",Audi,A4,,,,,2621970.0,2621970,,2025-07-02T11:51:40.848799,sahivalue,Manual,SX,sahivalue_000493,2024
1,spinny,722493,0.84,Diesel,6604,"Chennai, Tamil Nadu",Renault,Unknown,,,,,109.4,,722493,2025-07-02T11:51:40.848799,spinny,Manual,LX,spinny_000494,2023
5,spinny,400420,0.66,Hybrid,39105,"Delhi, Delhi",Volkswagen,Unknown,,,,,10.24,,400420,2025-07-02T11:51:40.848799,spinny,Manual,EX,spinny_000495,2019
5,olx,1150906,0.61,Hybrid,54798,"Ahmedabad, Gujarat",BMW,7 Series,,,,1150906,21.0,,,2025-07-02T11:51:40.848799,olx,AMT,EX,olx_000496,2019
2,spinny,539634,0.56,Electric,40718,"Nagpur, Maharashtra",Renault,Unknown,,,,,13.25,,539634,2025-07-02T11:51:40.848799,spinny,AMT,EX,spinny_000497,2022
3,carwale,476186,0.57,Hybrid,52292,"Nagpur, Maharashtra",MG,Unknown,,,476186,,9.11,,,2025-07-02T11:51:40.848799,carwale,Automatic,LX,carwale_000498,2021
7,cartrade,257890,0.49,Electric,88743,"Bangalore, Karnataka",Hyundai,Creta,,257890,,,2.91,,,2025-07-02T11:51:40.848799,cartrade,CVT,SX,cartrade_000499,2017
6,sahivalue,404074,0.43,CNG,109751,"Hyderabad, Telangana",Volkswagen,Unknown,,,,,3.68,404074,,2025-07-02T11:51:40.848799,sahivalue,Manual,Base,sahivalue_000500,2018
1,spinny,640027,0.61,CNG,19829,"Pune, Maharashtra",Skoda,Unknown,,,,,32.28,,640027,2025-07-02T11:51:40.848799,spinny,AMT,EX,spinny_000501,2023
5,cartrade,427398,0.65,CNG,41554,"Jaipur, Rajasthan",Volkswagen,Unknown,,427398,,,10.29,,,2025-07-02T11:51:40.848799,cartrade,Automatic,SX,cartrade_000502,2019
7,sahivalue,257914,0.53,Diesel,75375,"Lucknow, Uttar Pradesh",Nissan,Unknown,,,,,3.42,257914,,2025-07-02T11:51:40.848799,sahivalue,Automatic,VX,sahivalue_000503,2017
9,spinny,220026,0.45,CNG,97661,"Delhi, Delhi",Mahindra,Bolero,,,,,2.25,,220026,2025-07-02T11:51:40.848799,spinny,Manual,VX,spinny_000504,2015
9,sahivalue,203007,0.34,CNG,152658,"Kolkata, West Bengal",Skoda,Unknown,,,,,1.33,203007,,2025-07-02T11:51:40.848799,sahivalue,AMT,VX,sahivalue_000505,2015
5,cardekho,370777,0.62,Petrol,49310,"Kolkata, West Bengal",Skoda,Unknown,370777,,,,7.52,,,2025-07-02T11:51:40.848799,cardekho,CVT,LX,cardekho_000506,2019
5,olx,539578,0.51,Petrol,81587,"Ahmedabad, Gujarat",Toyota,Yaris,,,,539578,6.61,,,2025-07-02T11:51:40.848799,olx,CVT,VX,olx_000507,2019
4,spinny,377108,0.59,Diesel,56612,"Hyderabad, Telangana",Hyundai,Creta,,,,,6.66,,377108,2025-07-02T11:51:40.848799,spinny,Manual,Base,spinny_000508,2020
8,cardekho,207599,0.37,Electric,141732,"Indore, Madhya Pradesh",Jeep,Unknown,207599,,,,1.46,,,2025-07-02T11:51:40.848799,cardekho,AMT,Top,cardekho_000509,2016
6,spinny,297710,0.48,Diesel,93567,"Thane, Maharashtra",MG,Unknown,,,,,3.18,,297710,2025-07-02T11:51:40.848799,spinny,CVT,SX,spinny_000510,2018
6,carwale,348563,0.41,Hybrid,118792,"Thane, Maharashtra",Kia,Unknown,,,348563,,2.93,,,2025-07-02T11:51:40.848799,carwale,AMT,LX,carwale_000511,2018
1,cartrade,696229,0.76,Electric,11151,"Jaipur, Rajasthan",Renault,Unknown,,696229,,,62.44,,,2025-07-02T11:51:40.848799,cartrade,Automatic,ZX,cartrade_000512,2023
1,cardekho,820335,0.7,Petrol,14586,"Nagpur, Maharashtra",Volkswagen,Unknown,820335,,,,56.24,,,2025-07-02T11:51:40.848799,cardekho,CVT,ZX,cardekho_000513,2023
7,sahivalue,208070,0.41,Petrol,122731,"Kanpur, Uttar Pradesh",Maruti Suzuki,Dzire,,,,,1.7,208070,,2025-07-02T11:51:40.848799,sahivalue,Automatic,Base,sahivalue_000514,2017
